surveyid,fieldactivityid,source,sampletype,station,sampledate,layer,samplenumber,gmethod,tsn,latinname,size,method,parameter,reportingvalue,reportingunit,nodccode,speccode,serialnumber,org_tsn
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,2560,l,0703010601,143,20140415cb7.3e,3139
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,3147,rhaphoneis_amphiceros,not_applicable,ph103,count,128,l,0703010802,673,20140415cb7.3e,3147
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,3577,cocconeis,not_applicable,ph103,count,256,l,07030402,55,20140415cb7.3e,3577
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,4622,gyrosigma,not_applicable,ph103,count,256,l,07030518,82,20140415cb7.3e,4622
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,4705,amphora,not_applicable,ph103,count,128,l,07030701,3,20140415cb7.3e,4705
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,106560,l,0703100402,100,20140415cb7.3e,5318
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,512,l,12,159,20140415cb7.3e,9873
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,4736,l,1202010401,374,20140415cb7.3e,9879
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,28416,l,12040103,337,20140415cb7.3e,10031
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,10077,gyrodinium,not_applicable,ph103,count,128,l,12040104,341,20140415cb7.3e,10077
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,10106,katodinium_rotundatum,not_applicable,ph103,count,10656,l,1204010502,412,20140415cb7.3e,10106
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,10340,protoperidinium,not_applicable,ph103,count,128,l,12041005,355,20140415cb7.3e,10340
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,10359,gonyaulax,not_applicable,ph103,count,128,l,12041102,336,20140415cb7.3e,10359
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,10401,ceratium_lineatum,not_applicable,ph103,count,128,l,1204140104,308,20140415cb7.3e,10401
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,135264,l,14020303,1364,20140415cb7.3e,10635
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,149184,l,14020303,862,20140415cb7.3e,10635
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,584566,pseudo-nitzschia_pungens,not_applicable,ph103,count,384,l,0703100113,104,20140415cb7.3e,584566
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,610125,odontella_mobiliensis,not_applicable,ph103,count,256,l,0702070106,229,20140415cb7.3e,610125
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,615879,pseudo-nitzschia_seriata,not_applicable,ph103,count,1408,l,0703100114,105,20140415cb7.3e,615879
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,615883,guinardia_delicatula,not_applicable,ph103,count,5120,l,0702100107,121,20140415cb7.3e,615883
433546,433546,odu/pel,c,cb7.3e,2013-10-21,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,384,l,070301asgl,5,20140415cb7.3e,615890
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,1814,ebria_tripartita,not_applicable,ph103,count,128,l,0407010301,718,20140415cb7.4,1814
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2288,centrales,<10_microns,ph103,count,811584,l,0702,1360,20140415cb7.4,2288
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2288,centrales,>60_microns,ph103,count,128,l,0702,1369,20140415cb7.4,2288
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,56832,l,0702,1367,20140415cb7.4,2288
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,17760,l,0702,1368,20140415cb7.4,2288
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2346,paralia_sulcata,not_applicable,ph103,count,78144,l,0702010201,96,20140415cb7.4,2346
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2373,stephanopyxis_palmeriana,not_applicable,ph103,count,10656,l,0702010602,138,20140415cb7.4,2373
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,21312,l,0702011202,89,20140415cb7.4,2396
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2439,cyclotella,>30_microns,ph103,count,128,l,07020203,955,20140415cb7.4,2439
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2484,thalassiosira,not_applicable,ph103,count,2048,l,07020205,156,20140415cb7.4,2484
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,128,l,07020301,58,20140415cb7.4,2546
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,5120,l,0702080202,18,20140415cb7.4,2755
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2758,chaetoceros,not_applicable,ph103,count,9216,l,07020901,20,20140415cb7.4,2758
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2819,chaetoceros_pendulus,not_applicable,ph103,count,1408,l,0702090142,44,20140415cb7.4,2819
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2829,chaetoceros_subtilis,not_applicable,ph103,count,21312,l,0702090152,248,20140415cb7.4,2829
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2902,rhizosolenia_setigera,not_applicable,ph103,count,1280,l,0702100113,132,20140415cb7.4,2902
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2904,rhizosolenia_styliformis,not_applicable,ph103,count,256,l,0702100115,134,20140415cb7.4,2904
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2928,ditylum_brightwellii,not_applicable,ph103,count,512,l,0702100401,74,20140415cb7.4,2928
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2930,pennales,<10_microns,ph103,count,162316,l,0703,1362,20140415cb7.4,2930
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2930,pennales,>60_microns,ph103,count,128,l,0703,1372,20140415cb7.4,2930
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,46176,l,0703,1370,20140415cb7.4,2930
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,1024,l,0703,1371,20140415cb7.4,2930
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,2932,fragilaria,not_applicable,ph103,count,4096,l,07030101,77,20140415cb7.4,2932
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,42624,l,0703010601,143,20140415cb7.4,3139
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,3147,rhaphoneis_amphiceros,not_applicable,ph103,count,128,l,0703010802,673,20140415cb7.4,3147
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,3577,cocconeis,not_applicable,ph103,count,128,l,07030402,55,20140415cb7.4,3577
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,896,l,07030517,108,20140415cb7.4,4592
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,4622,gyrosigma,not_applicable,ph103,count,128,l,07030518,82,20140415cb7.4,4622
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,4624,gyrosigma_fasciola,not_applicable,ph103,count,128,l,0703051802,915,20140415cb7.4,4624
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,4674,amphiprora,not_applicable,ph103,count,256,l,07030522,2,20140415cb7.4,4674
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,81696,l,0703100402,100,20140415cb7.4,5318
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,9620,euglena,not_applicable,ph103,count,256,l,11030101,850,20140415cb7.4,9620
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,10656,l,12,159,20140415cb7.4,9873
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,3200,l,1202010401,374,20140415cb7.4,9879
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,9997,amphidinium,not_applicable,ph103,count,256,l,12040101,300,20140415cb7.4,9997
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,24864,l,12040103,337,20140415cb7.4,10031
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,10077,gyrodinium,not_applicable,ph103,count,10656,l,12040104,341,20140415cb7.4,10077
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,10106,katodinium_rotundatum,not_applicable,ph103,count,14208,l,1204010502,412,20140415cb7.4,10106
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,10340,protoperidinium,not_applicable,ph103,count,128,l,12041005,355,20140415cb7.4,10340
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,10401,ceratium_lineatum,not_applicable,ph103,count,512,l,1204140104,308,20140415cb7.4,10401
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,811584,l,14020303,1364,20140415cb7.4,10635
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,195360,l,14020303,862,20140415cb7.4,10635
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,100114,odontella,not_applicable,ph103,count,256,l,62090612,13,20140415cb7.4,100114
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,610125,odontella_mobiliensis,not_applicable,ph103,count,2048,l,0702070106,229,20140415cb7.4,610125
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,615883,guinardia_delicatula,not_applicable,ph103,count,2560,l,0702100107,121,20140415cb7.4,615883
433544,433544,odu/pel,c,cb7.4,2013-10-21,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,21312,l,070301asgl,5,20140415cb7.4,615890
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,0,micro-phytoflagellates,<10_microns,ph103,count,54105,l,phytoflag,804,20140415le3.6,0
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,1805,dictyocha_fibula,not_applicable,ph103,count,128,l,0407010101,701,20140415le3.6,1805
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,1814,ebria_tripartita,not_applicable,ph103,count,128,l,0407010301,718,20140415le3.6,1814
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2288,centrales,<10_microns,ph103,count,270528,l,0702,1360,20140415le3.6,2288
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,82880,l,0702,1367,20140415le3.6,2288
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,128,l,0702,1368,20140415le3.6,2288
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2395,leptocylindrus_danicus,not_applicable,ph103,count,71040,l,0702011201,88,20140415le3.6,2395
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,94720,l,0702011202,89,20140415le3.6,2396
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,816960,l,0702020101,136,20140415le3.6,2402
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2439,cyclotella,>30_microns,ph103,count,59200,l,07020203,955,20140415le3.6,2439
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2484,thalassiosira,not_applicable,ph103,count,47360,l,07020205,156,20140415le3.6,2484
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,3968,l,07020301,58,20140415le3.6,2546
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,11520,l,0702080202,18,20140415le3.6,2755
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2758,chaetoceros,not_applicable,ph103,count,473600,l,07020901,20,20140415le3.6,2758
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2791,chaetoceros_decipiens,not_applicable,ph103,count,1536,l,0702090120,36,20140415le3.6,2791
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2819,chaetoceros_pendulus,not_applicable,ph103,count,384,l,0702090142,44,20140415le3.6,2819
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2902,rhizosolenia_setigera,not_applicable,ph103,count,1664,l,0702100113,132,20140415le3.6,2902
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2928,ditylum_brightwellii,not_applicable,ph103,count,256,l,0702100401,74,20140415le3.6,2928
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2930,pennales,<10_microns,ph103,count,27052,l,0703,1362,20140415le3.6,2930
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2930,pennales,>60_microns,ph103,count,2176,l,0703,1372,20140415le3.6,2930
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,118400,l,0703,1370,20140415le3.6,2930
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,59200,l,0703,1371,20140415le3.6,2930
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,2932,fragilaria,not_applicable,ph103,count,1280,l,07030101,77,20140415le3.6,2932
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,355200,l,0703010601,143,20140415le3.6,3139
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,3577,cocconeis,not_applicable,ph103,count,896,l,07030402,55,20140415le3.6,3577
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,3649,navicula,not_applicable,ph103,count,47360,l,07030501,97,20140415le3.6,3649
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,1920,l,07030517,108,20140415le3.6,4592
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,4674,amphiprora,not_applicable,ph103,count,512,l,07030522,2,20140415le3.6,4674
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,6451,dactylococcopsis_rhaphidioides,not_applicable,ph103,count,128,l,0805010405,704,20140415le3.6,6451
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,9620,euglena,not_applicable,ph103,count,512,l,11030101,850,20140415le3.6,9620
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,23680,l,12,159,20140415le3.6,9873
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,35520,l,1202010401,374,20140415le3.6,9879
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,10077,gyrodinium,not_applicable,ph103,count,256,l,12040104,341,20140415le3.6,10077
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,10106,katodinium_rotundatum,not_applicable,ph103,count,35520,l,1204010502,412,20140415le3.6,10106
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,10210,protoperidinium_bipes,not_applicable,ph103,count,256,l,1204100201,456,20140415le3.6,10210
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,10399,ceratium_furca,not_applicable,ph103,count,384,l,1204140102,306,20140415le3.6,10399
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,189369,l,14020303,1364,20140415le3.6,10635
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,165760,l,14020303,862,20140415le3.6,10635
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,584566,pseudo-nitzschia_pungens,not_applicable,ph103,count,768,l,0703100113,104,20140415le3.6,584566
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,610125,odontella_mobiliensis,not_applicable,ph103,count,256,l,0702070106,229,20140415le3.6,610125
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,47360,l,0702100108,123,20140415le3.6,615882
433550,433550,odu/pel,c,le3.6,2013-10-21,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,1280,l,070301asgl,5,20140415le3.6,615890
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,0,blue_green_sphere,cell_b,ph103,count,245088,l,03,1389,20140415cb6.4,0
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2288,centrales,<10_microns,ph103,count,189369,l,0702,1360,20140415cb6.4,2288
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,35520,l,0702,1367,20140415cb6.4,2288
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2346,paralia_sulcata,not_applicable,ph103,count,17760,l,0702010201,96,20140415cb6.4,2346
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,14208,l,0702011202,89,20140415cb6.4,2396
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,2560,l,0702020101,136,20140415cb6.4,2402
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2440,cyclotella_caspia,not_applicable,ph103,count,256,l,0702020301,956,20140415cb6.4,2440
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2484,thalassiosira,not_applicable,ph103,count,768,l,07020205,156,20140415cb6.4,2484
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,10656,l,0702080202,18,20140415cb6.4,2755
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2758,chaetoceros,not_applicable,ph103,count,384,l,07020901,20,20140415cb6.4,2758
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2819,chaetoceros_pendulus,not_applicable,ph103,count,512,l,0702090142,44,20140415cb6.4,2819
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2902,rhizosolenia_setigera,not_applicable,ph103,count,256,l,0702100113,132,20140415cb6.4,2902
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2928,ditylum_brightwellii,not_applicable,ph103,count,384,l,0702100401,74,20140415cb6.4,2928
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,17760,l,0703,1370,20140415cb6.4,2930
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,256,l,0703,1371,20140415cb6.4,2930
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,2932,fragilaria,not_applicable,ph103,count,512,l,07030101,77,20140415cb6.4,2932
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,21312,l,0703010601,143,20140415cb6.4,3139
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,3649,navicula,not_applicable,ph103,count,17760,l,07030501,97,20140415cb6.4,3649
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,24864,l,0703100402,100,20140415cb6.4,5318
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,9535,pyramimonas,not_applicable,ph103,count,10656,l,10020203,525,20140415cb6.4,9535
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,9620,euglena,not_applicable,ph103,count,35520,l,11030101,850,20140415cb6.4,9620
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,17760,l,12,159,20140415cb6.4,9873
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,14208,l,1202010401,374,20140415cb6.4,9879
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,9880,prorocentrum_minimum,not_applicable,ph103,count,512,l,1202010402,375,20140415cb6.4,9880
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,9997,amphidinium,not_applicable,ph103,count,256,l,12040101,300,20140415cb6.4,9997
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,24864,l,12040103,337,20140415cb6.4,10031
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,10086,gyrodinium_spirale,not_applicable,ph103,count,256,l,1204010409,485,20140415cb6.4,10086
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,324633,l,14020303,1364,20140415cb6.4,10635
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,81696,l,14020303,862,20140415cb6.4,10635
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,615879,pseudo-nitzschia_seriata,not_applicable,ph103,count,1280,l,0703100114,105,20140415cb6.4,615879
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,28416,l,0702100108,123,20140415cb6.4,615882
433556,433556,odu/pel,c,cb6.4,2013-10-22,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,384,l,070301asgl,5,20140415cb6.4,615890
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,0,aphanizomenon_issatschenkoi,not_applicable,ph103,count,6144,l,03040207iss,1387,20140415ret3.1,1191
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,0,blue_green_sphere,cell_b,ph103,count,6649344,l,03,1389,20140415ret3.1,0
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,0,green_cells,3-5_microns,ph103,count,865689,l,green_cells,429,20140415ret3.1,0
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,0,micro-phytoflagellates,<10_microns,ph103,count,324633,l,phytoflag,804,20140415ret3.1,0
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,625,aphanocapsa,not_applicable,ph103,count,16896,l,03020103,1010,20140415ret3.1,625
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,654,chroococcus,not_applicable,ph103,count,227328,l,03020105,831,20140415ret3.1,654
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,728,merismopedia_glauca,not_applicable,ph103,count,3637248,l,0302011101,1039,20140415ret3.1,728
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,739,merismopedia_tenuissima,not_applicable,ph103,count,1818624,l,0302011109,934,20140415ret3.1,739
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,2288,centrales,<10_microns,ph103,count,2056012,l,0702,1360,20140415ret3.1,2288
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,852480,l,0702,1367,20140415ret3.1,2288
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,1024,l,0702,1368,20140415ret3.1,2288
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,568320,l,0702011202,89,20140415ret3.1,2396
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,681984,l,0702020101,136,20140415ret3.1,2402
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,2439,cyclotella,>30_microns,ph103,count,227328,l,07020203,955,20140415ret3.1,2439
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,1536,l,07020301,58,20140415ret3.1,2546
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,2758,chaetoceros,not_applicable,ph103,count,6656,l,07020901,20,20140415ret3.1,2758
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,2791,chaetoceros_decipiens,not_applicable,ph103,count,4608,l,0702090120,36,20140415ret3.1,2791
433552,433552,odu/pel,c,ret3.1,2013-10-22,ap,fs1,7,2829,chaetoceros_subtilis,not_applicable,ph103,count,227328,l,0702090152,248,20140415ret3.1,2829
